category,title,description,resource,region,statusWord,message
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,il-central-1,UNKNOWN,Unable to query for Auto Scaling launch configurations: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,us-east-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,us-east-2,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,us-west-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,us-west-2,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,af-south-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-east-1,OK,Region is not enabled
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-south-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-northeast-3,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ca-central-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-central-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-west-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-west-2,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-west-3,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-north-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-south-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-northeast-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-northeast-2,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-southeast-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-southeast-2,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,sa-east-1,OK,No auto scaling groups found
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,me-south-1,UNKNOWN,Unable to query for auto scaling groups: Inaccessible host: `autoscaling.me-south-1.amazonaws.com' at port `443'. This service may not be available in the `me-south-1' region.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,me-central-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-southeast-3,OK,Region is not enabled
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-south-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,ap-southeast-4,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-south-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,eu-central-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Tag Propagation,Ensure that EC2 Auto Scaling Groups propagate tags to EC2 instances that it launches.,N/A,il-central-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-east-1:350381001508:workgroup/primary,us-east-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-east-2:350381001508:workgroup/primary,us-east-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-west-1:350381001508:workgroup/primary,us-west-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-west-2:350381001508:workgroup/primary,us-west-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,af-south-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,ap-east-1,OK,Region is not enabled
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-south-1:350381001508:workgroup/primary,ap-south-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-northeast-3:350381001508:workgroup/primary,ap-northeast-3,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ca-central-1:350381001508:workgroup/primary,ca-central-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-central-1:350381001508:workgroup/primary,eu-central-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-west-1:350381001508:workgroup/primary,eu-west-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-west-2:350381001508:workgroup/primary,eu-west-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-west-3:350381001508:workgroup/primary,eu-west-3,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-north-1:350381001508:workgroup/primary,eu-north-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,eu-south-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-northeast-1:350381001508:workgroup/primary,ap-northeast-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-northeast-2:350381001508:workgroup/primary,ap-northeast-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-southeast-1:350381001508:workgroup/primary,ap-southeast-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-southeast-2:350381001508:workgroup/primary,ap-southeast-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:sa-east-1:350381001508:workgroup/primary,sa-east-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,me-south-1,UNKNOWN,Unable to list Athena workgroups: TimeoutError
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,me-central-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,ap-southeast-3,OK,Region is not enabled
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,ap-south-2,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,ap-southeast-4,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,eu-south-2,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,eu-central-2,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,il-central-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,N/A,ca-west-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-east-1:350381001508:workgroup/primary,us-east-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-east-2:350381001508:workgroup/primary,us-east-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-west-1:350381001508:workgroup/primary,us-west-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-west-2:350381001508:workgroup/primary,us-west-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,af-south-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,ap-east-1,OK,Region is not enabled
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-south-1:350381001508:workgroup/primary,ap-south-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-northeast-3:350381001508:workgroup/primary,ap-northeast-3,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ca-central-1:350381001508:workgroup/primary,ca-central-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-central-1:350381001508:workgroup/primary,eu-central-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-west-1:350381001508:workgroup/primary,eu-west-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-west-2:350381001508:workgroup/primary,eu-west-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-west-3:350381001508:workgroup/primary,eu-west-3,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-north-1:350381001508:workgroup/primary,eu-north-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,eu-south-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-northeast-1:350381001508:workgroup/primary,ap-northeast-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-northeast-2:350381001508:workgroup/primary,ap-northeast-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-southeast-1:350381001508:workgroup/primary,ap-southeast-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-southeast-2:350381001508:workgroup/primary,ap-southeast-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:sa-east-1:350381001508:workgroup/primary,sa-east-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,me-south-1,UNKNOWN,Unable to list Athena workgroups: TimeoutError
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,me-central-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,ap-southeast-3,OK,Region is not enabled
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,ap-south-2,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,ap-southeast-4,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,eu-south-2,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,eu-central-2,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,il-central-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,N/A,ca-west-1,UNKNOWN,Unable to list Athena workgroups: The security token included in the request is invalid.
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-northeast-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,eu-west-3,OK,No Bedrock custom model found
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,us-east-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,us-west-2,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-south-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-southeast-2,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-northeast-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,eu-central-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,eu-west-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,eu-west-3,FAIL,Bedrock service is not in use
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-northeast-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,eu-west-3,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-northeast-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,eu-west-3,OK,No Bedrock custom model found
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,us-east-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,us-west-2,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-south-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-southeast-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-southeast-2,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-northeast-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,eu-central-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,eu-west-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,eu-west-3,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-northeast-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,eu-west-3,OK,No Bedrock custom model found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-east-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-east-2,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-west-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-west-2,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,af-south-1,UNKNOWN,Unable to query for infrastructure configuration summary List: The security token included in the request is invalid.
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-east-1,OK,Region is not enabled
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-south-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-northeast-3,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ca-central-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,eu-central-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,eu-west-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,eu-west-2,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,eu-west-3,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,eu-north-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,eu-south-1,UNKNOWN,Unable to query for infrastructure configuration summary List: The security token included in the request is invalid.
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-northeast-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-northeast-2,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-southeast-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-southeast-2,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,sa-east-1,OK,No list infrastructure configuration found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,me-south-1,UNKNOWN,Unable to query for infrastructure configuration summary List: TimeoutError
